orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
911701251;CAGEEYE AS;26;www.cageeye.com;Å direkte og indirekte monitorere og ivareta økologisk balanse innen matproduksjon. Vi utvikler og leverer utstyr, avansert sensorteknologi og intelligent programvare som muliggjør datadrevet innsikt og beslutningsstøtte for optimalisering av matproduksjon på en langsiktig og bærekraftig måte, samt alt relatert, enten direkte eller indirekte, til det ovennevnte i den bredeste forstand.;specific;avansert balanse beslutningsstøtte bredeste bærekraftig datadrevet direkte enten forstand indirekte innsikt intelligent ivareta langsiktig leverer matproduksjon monitorere måte optimalisering ovennevnte sensorteknologi uliggjør utstyr økologisk;hardware/electronics;;
937199090;CALWIN AS;11;;Utvikling av programvare, konsulent-, handels og servicevirksomhet, og å delta i andre selskaper.;specific;delta handels konsulent- selskaper servicevirksomhet;consulting/staffing;;
898426122;CAP10 AS;15;;Programutvikling, konsulentvirksomhet, drift av datasystemer og alt hva hverved kommer i forbindelse.;generic;hverved programutvikling;consulting/staffing, operations/hosting;;
930070556;CARDBOARD AS;13;;Utvikling av programvare og digitale tjenester for bedriftsmarkedet, og annen virksomhet som faller naturlig inn med dette.;specific;bedriftsmarkedet digitale faller inn;;;
934440323;CARL HQ AS;5;;Programvareutvikling.;boilerplate;;;;
920018734;CARROT AS;11;;Utvikling og salg av produkt- og programvareløsninger. Selskapet kan også drive annen virksomhet i tilknytning til formålet. Selskapet kan inngå samarbeidsavtaler eller delta i andre foretak dersom dette er hensiktsmessig for å oppfylle formålet.;specific;delta dersom foretak hensiktsmessig inngå oppfylle produkt- programvareløsninger samarbeidsavtaler;;;
928788709;CARS SOFTWARE AS;7;;Salg, drift og installasjon av datasystem. Konsulenttjenester i tilknytning til dette.;generic;datasystem installasjon;consulting/staffing;;
930463515;CASI AS;12;;Utvikle, eie og drifte programvarer, mobilitetsløsninger, teknologiløsninger og alt som naturlig relaterer seg til dette. I tillegg skal selskapet kunne drive kjøp, salg og eie av aksjer og andre verdipapirer.;specific;eie kunne mobilitetsløsninger relaterer seg teknologiløsninger tillegg verdipapirer;real estate/investment;;
920257607;CASPECO NORGE AS;5;;Salg, utvikling og support av dataprogrammer samt salg av administrative tjenester og det som måtte være forbundet med dette.;specific;administrative dataprogra forbundet support være åtte;;;
919875038;CATACLOUD AS;12;www.catacloud.no;Programvareutvikling.;boilerplate;;;;
915263836;CATALYSTONE SOLUTIONS AS;100;;Å forestå utvikling og salg av software samt annen virksomhet beslektet med dette, herunder support og konsulentvirksomhet.;specific;beslektet forestå support;consulting/staffing;;
830832262;CATCHWISE AS;7;;Programmering.;generic;ering progra;;;
987493453;CCOM AS;17;www.ccom.no;Utvikling og salg av dataprogram og utstyr, konsulenttjenester og det som naturlig hører innunder dette.;generic;innunder utstyr;consulting/staffing, hardware/electronics;;
892644152;CCT NORGE AS;18;;Salg av annonserings- og markedsføringsverktøy på digitale kanaler, og hva hermed står i forbindelse. I tillegg kan selskapet drive alminnelig tjenestevirksomhet.;specific;alminnelig annonserings- digitale kanaler markedsføringsverktøy tillegg tjenestevirksomhet;;;
995590441;CEEVIEW AS;11;;Utvikling og salg av IT-relaterte produkter og tjenester, herunder deltagelse i andre selskaper med tilsvarende virksomhet.;generic;it-relaterte;;;
996261875;CEFALO AS;6;www.cefalo.com;Utvikling og salg av programvare, utleie av norsk og utenlandsk arbeidskraft, rådgivning og ledelse i næringslivet og alt hva hermed er i forbindelse, samt investeringer i eiendom og deltakelse i andre foretak.;specific;arbeidskraft deltakelse foretak ledelse næringslivet utenlandsk;consulting/staffing, real estate/investment;;
999093302;CELERWAY COMMUNICATION AS;8;;Utvikling og salg av software, hardware og tjenester innen datakommunikasjon.;specific;datako hardware unikasjon;hardware/electronics;;
936254594;CELESTE SYSTEMS AS;6;;Investering i aksjer og verdipapirer.;generic;verdipapirer;real estate/investment;;
926626264;CELSIA AS;12;celsia.io;Utvikling og salg av software for bedrifter.;boilerplate;;;;
921891806;CEMIT DIGITAL AS;16;;Leveranse av IT- og digitaliseringsrelaterte tjenester og produkter, samt annen virksomhet som står i naturlig tilknytning til dette.;generic;digitaliseringsrelaterte it-;;;
953151553;CENCOM AS;17;www.cencom.no;Utvikling, produksjon, salg og service innen data og alt som står i forbindelse med dette. Selskapets formål skal også være kjøp og salg av varer og tjenester, og alt som hører sammen med dette herunder aksjetegning, samt deltakelse i andre selskaper med lignende formål. Selskapet skal primært innrette sin virksomhet mot å dekke taxinæringens og dets medlemmers behov for varer og tjenester.;specific;aksjetegning behov dekke deltakelse dets ers innrette medle primært selskaper sin taxinæringens varer være;;;
982439965;CHECK POINT SOFTWARE TECHNOLOGIES NORWAY AS;19;www.checkpoint.com;Norsk avdeling av utenlandsk programvareutvikler.;specific;avdeling programvareutvikler utenlandsk;;;
994035053;CHECKIN AS;25;www.checkin.no;Komplette påmeldingstjenester: Påmelding- og banktjenester, håndtering av kunderegister, avtalegiro, nettbutikk og bookingtjenester. Serverdrift, drifting av nettsider, utvikling og programmering av nettløsninger, salg av hardware og software og foto/video-produksjon.;specific;avtalegiro banktjenester bookingtjenester drifting ering foto hardware håndtering komplette kunderegister nettbutikk nettløsninger nettsider progra påmelding- påmeldingstjenester serverdrift video-produksjon;hardware/electronics, games/media;;
986051155;CHRONOS AS;6;;Konsulentvirksomhet og salg av programvare innen data og det som står i forbindelse med denne virksomhet.;generic;denne;consulting/staffing;;
928771555;CILLCO TECHNOLOGY AS;10;;Utvikling og salg av programvare og datautstyr;generic;datautstyr;;;
912112616;CIMPLE TECHNOLOGY AS;9;;Design, utvikling, vedlikehold, markedsføring og salg av systemer og innhold for mobile teknologiplattformer til opplæring og informasjonsspredning. Selskapet kan også delta i andre selskaper med lignende virksomhet, samt investere i verdipapirer og andre formuesobjekter.;specific;delta design formuesobjekter informasjonsspredning innhold investere mobile opplæring selskaper teknologiplattformer verdipapirer;;;
998710502;CLOUD INSURANCE AS;9;www.cloudinsurance.io;Utvikling, utleie, salg og drift av programvare og internettbaserte tjenester, konsulentvirksomhet innen IKT, samt alt annet som er naturlig knyttet til virksomheten. Selskapet kan delta i andre selskaper.;specific;delta internettbaserte knyttet selskaper;consulting/staffing, operations/hosting;;
921957319;CLOUDBERRIES AS;14;cloudberries.no;Salg og leveranse av tjenester, løsninger og annet innen innovasjons- og digitaliseringsindustrien. Samt annen virksomhet som naturlig faller innenfor dette, herunder å delta i andre selskaper.;specific;digitaliseringsindustrien faller innovasjons-;;;
923158812;CLOUDBERRIES BRAVOUR AS;14;;Salg og leveranse av tjenester, løsninger og annet innen innovasjons- og digitaliseringsindustrien. Samt annen virksomhet som naturlig faller innenfor dette.;specific;digitaliseringsindustrien faller innovasjons-;;;
823239882;CLOUDBERRIES CAPO AS;18;;Salg og leveranse av tjenester, løsninger og annet innen innovasjons- og digitaliseringsindustrien. Samt annen virksomhet som naturlig faller innenfor dette.;specific;digitaliseringsindustrien faller innovasjons-;;;
823158882;CLOUDBERRIES DELTA AS;8;;Salg og leveranse av tjenester, løsninger og annet innen innovasjons- og digitaliseringsindustrien. Samt annen virksomhet som naturlig  faller innenfor dette.;specific;digitaliseringsindustrien faller innovasjons-;;;
932090953;CLOUDBERRIES FUSION AS;5;;Salg og leveranse av tjenester, løsninger og annet innen innovasjons- og digitaliseringsindustrien.;generic;digitaliseringsindustrien innovasjons-;;;
987255684;CLOUDOFFICE AS;6;www.cloudoffice.no;Programvareutvikling.;boilerplate;;;;
930300926;CO2PILOT AS;6;;Utvikling av digitale løsninger for eiendomsaktører med tilhørende rådgivning.;specific;digitale eiendomsaktører tilhørende;consulting/staffing, real estate/investment;;
931645544;COBRIEF AS;8;;Programmering.;generic;ering progra;;;
996802493;CODEIT AS;33;;Utvikling og salg av dataløsninger.;generic;dataløsninger;;;
929756118;CODEIT INNOVATION AS;5;;Utvikling, salg, drift og support for softwareteknologi, samt konsulentvirksomhet. Selskapet kan også drifte samhandlingsløsninger med et non-profit formål, spesielt med hensikt å støtte gjenoppbyggingen av Ukraina.;specific;gjenoppbyggingen hensikt non-profit samhandlingsløsninger softwareteknologi spesielt støtte support ukraina;consulting/staffing;;
911586738;CODELAB BERGEN AS;5;www.codelab.no;IT bransjen - Software utvikling.;generic;bransjen;;;
920517846;COGNIA TECHNOLOGY AS;14;;Utvikling, kjøp og salg av digitale løsninger, rådgivningstjenester og kjøp og salg av selskaper med samme formål.;specific;digitale rådgivningstjenester selskaper;consulting/staffing;;
918274758;COGNITE AS;352;;Utvikle og selge skreddersydde produkter innenfor informasjonsteknologi, samt levere generelle konsulenttjenester innenfor samme område, og alt som kan knyttes til denne type virksomhet. Selskapet skal også kunne investere i andre selskaper.;specific;denne generelle investere knyttes kunne område selskaper skreddersydde;consulting/staffing;;
832170712;COGNITIONHUB AS;9;;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
984755384;COGNIZANT OIL AND GAS CONSULTING SERVICES NORWAY AS;55;;Drive industri, handel, service, konsulentvirksomhet, annen tjensteytende virksomhet, forvaltning og utleie av driftstilknyttet fast eiendom samt virksomhet i forbindelse med dette, herunder deltagelse i andre selskaper som aksjonær eller på annen måte.;specific;aksjonær driftstilknyttet fast forvaltning industri måte tjensteytende;consulting/staffing, real estate/investment;;
988707031;COGNIZANT TECHNOLOGY SOLUTIONS NORWAY AS;126;;Tilby tjenester innen design, utvikling, integrasjon og vedlikehold av informasjonsteknologi, samt alle andre aktiviteter som herved står i forbindelse med, herunder, men ikke begrenset til, å inneha eierandeler i andre selskaper.;specific;aktiviteter begrenset design eierandeler ikke inneha integrasjon men selskaper tilby;;;
917606714;COMPANYCASTS AS;5;;Selskapet skal levere og formidle produksjonstjenester innenfor nettbasert kommunikasjon for næringslivet gjennom en nettbasert portal.;specific;formidle gjennom nettbasert næringslivet portal produksjonstjenester unikasjon;;;
930376981;COMPERA AS;6;;System for rapportering av informasjon samt konsulenttjenester innen bærekraft.;specific;bærekraft informasjon rapportering;consulting/staffing;;
976006631;COMPUTANSE AS;6;;Salg av hardware og software samt utførelse av konsulenttjeneste innen EDB.;specific;hardware konsulenttjeneste utførelse;consulting/staffing, hardware/electronics;;
986352325;COMPUTAS AS;325;computas.com;Produksjon, handel og tjenesteytelse innenfor databransjen, spesielt relatert til kunnskapsbaserte systemer.;specific;databransjen kunnskapsbaserte spesielt tjenesteytelse;;;
835914992;COMPUTAS OPUS AS;17;;Programmering.;generic;ering progra;;;
995943441;COMQ AS;5;;Programmeringstjenester. Utvikling, forvaltning, drift og support av webbaserte IKT-løsninger for bl.a. infoskjermer. .System- og applikasjonsutvikling, samt relaterte konsulenttjenester.;specific;applikasjonsutvikling eringstjenester forvaltning ikt-løsninger infoskjermer progra support system- webbaserte;product/SaaS, consulting/staffing;;
979555792;COMSOL AS;22;www.comsol.no;Edb-software.;generic;edb-software;;;
982396999;CONEXUS AS;17;Conexus.net;Investering i aksjer og andeler i andre selskaper.;generic;selskaper;real estate/investment;;
998613353;CONSCIA NORGE AS;143;www.conscia.no;Salg av nettverksutstyr, maskinvare og programvare innen IKT. Konsulent og kursvirksomhet innen IKT.;specific;kursvirksomhet maskinvare nettverksutstyr;consulting/staffing, hardware/electronics, operations/hosting;;
927302942;CONSID AS;41;;Å arbeide med konsulentvirksomhet innen programmering og systemutvikling og dermed forenlig virksomhet.;specific;arbeide ering forenlig progra systemutvikling;consulting/staffing;;
998807867;CONTA AS;51;www.conta.no;Utvikle og drifte nettjenester for bedriftsmarkedet, samt det som naturlig står i forbindelse med dette. Selskapet kan også foreta investeringer i andre selskap med nærliggende virksomhet.;specific;bedriftsmarkedet foreta nettjenester nærliggende;real estate/investment;;
928423549;CONVIER AS;6;convier.no;Utvikling og leveranse av teknologi for analyse av data, samt annen virksomhet som står i tilknytning til dette.;generic;analyse;;;
982116252;COPYLEFT SOLUTIONS AS;15;copyleftsolutions.com;Konsulenttjenester innen data og design samt handelsvirksomhet.;generic;design handelsvirksomhet;consulting/staffing;;
931325647;COREGO AS;5;;Utvikling av betalingstjeneste og annen digitale tjenester samt det som naturlig står i forbindelse med dette.;generic;betalingstjeneste digitale;;;
984587406;CORETREK AS;75;www.coretrek.no;Investere i selskaper, videreutvikle disse for maksimal verdiskapning og deretter avhende dem. I tillegg skal selskapet drive aktiv rådgivningsvirksomhet.;specific;aktiv avhende dem deretter disse investere maksimal rådgivningsvirksomhet selskaper tillegg verdiskapning videreutvikle;consulting/staffing;;
934929314;COSMO SCIENTIFIC CONSULTANT AS;8;;Systemutvikling innen data og komunikasjon, samt handel.;generic;komunikasjon systemutvikling;;;
918543198;COSMOS IT AS;5;;Leverandør av datautstyr/dataprogrammer, opplæring og andre tjenester i forbindelse med dette, samt å yte konsulent- og finansiell rådgivning og generelle finansielle tjenester. Videre deltagelse i andre selskaper med økonomisk formål.;specific;dataprogra datautstyr deltagelse finansiell finansielle generelle konsulent- leverandør opplæring selskaper videre yte økonomisk;consulting/staffing;;
923471405;COUNTING HERO AS;5;www.countinghero.com;Forskining og utvikling av software for bildegjenkjenning. Tilpasning av kamerasystemer for bildegjenkjenning.;specific;bildegjenkjenning forskining kamerasystemer tilpasning;;;
836201922;CRUNCHED TECH AS;11;;Programvareutvikling.;boilerplate;;;;
919134216;CRYSTALLIZE AS;5;;Utvikling og salg av programvare.;boilerplate;;;;
925882267;CTD AS;6;;Skal selge varer og tjenester innen programmeringstjenester og annet som naturlig sammenfaller med dette, samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse enfaller eringstjenester nærliggende progra selskaper varer;real estate/investment;;
