orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
912475034;BELSVIK ELEKTRO AS;45;;Elektrisk installasjon i boliger, industribygg, skip, etc., samt salg av elektrisk utstyr og hvitevarer.;specific;boliger hvitevarer industribygg skip utstyr;installation, automation/industrial, trade/retail;;
983370829;BENTZEN ELEKTRO AS;25;;Salg og installasjon av elektriske tjenester til skip, bolig og industri, og dertilhørende produkter. Samt handel forøvrig som naturlig hører inn under virksomhetens art. Dette inkluderer også kjøp og salg av verdipapirer med videre.;specific;art bolig dertilhørende forøvrig industri inkluderer inn skip verdipapirer videre virksomhetens;installation, automation/industrial, trade/retail;;
929425677;BERG & WIGUM AS;27;;Handel og elektrisk installasjonsvirksomhet, og det som naturlig står i forbindelse med dette.;generic;installasjonsvirksomhet;installation, trade/retail;;
989976702;BERG ELEKTRO AS;13;;Elektrisk installasjonsarbeid og salg av elektriske artikler i tilknytning til utført installasjonsarbeid.;generic;artikler utført;installation, trade/retail;;
946664847;BERG OG SANDBOE AS;13;;Å utføre elektriske installasjonsarbeider, samt annen økonomisk virksomhet av enhver art.;specific;art enhver installasjonsarbeider utføre økonomisk;installation;;
982743834;BERGEN ELEKTRO AUTOMASJON AS;35;;Installasjon og salg av elektrisk materiell, samt deltakelse i andre selskap innen beslektede bransjer og eiendomsbesittelse.;specific;beslektede bransjer deltakelse eiendomsbesittelse materiell;installation, trade/retail;;
988935247;BERGEN ELEKTRO TEAM AS;28;www.bergenelektroteam.no;Elektroinstallasjon og handel med elektronisk utstyr.;generic;elektronisk utstyr;installation, trade/retail;;
936283101;BERGEN ELEKTROSERVICE A/S;41;;Handel- og servicevirksomhet, innenfor elektrisk installatørvirksomhet og hva dermed står i forbindelse, samt å interessere seg i andre selskaper.;specific;handel- installatørvirksomhet interessere seg selskaper servicevirksomhet;trade/retail;;
994882015;BERGEN OG OMEGN RØR OG ELEKTRO AS;32;www.vvseksperten.no/rorlegger/bergen/bergen-og-omegn-ror-og-elektro-as;Rørleggertjenester. Elektrikertjenester.;generic;elektrikertjenester rørleggertjenester;;;
912258122;BERGERUD ELEKTRO AS;6;;Elektrisk installasjonsvirksomhet.;generic;installasjonsvirksomhet;installation;;
926502468;BERGET ELEKTRO OG LINJEBYGG AS;20;;Elektroinstallasjonstjenester, både på høyspent og lavspent.;specific;elektroinstallasjonstjenester høyspent lavspent;installation;;
925536830;BERLAND ELEKTRO AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
982703115;BERNARD MARTINSEN ELEKTRO AS;14;www.bmelektro.no;Elektroinstallasjoner, salg og installasjon.;boilerplate;;installation;;
918048790;BETTUM ELEKTRO AS;6;;Elektrisk installasjonsarbeid og all tilhørende virksomhet, herunder å eie aksjer og andeler i andre selskaper.;specific;eie selskaper tilhørende;installation;;
913142233;BEVER HOLDING AS;7;;Hovedkontorvirksomhet med administrative tjenester til konsernet i tillegg til utleie av egen eller leid faste eiendom ellers;specific;administrative egen ellers faste hovedkontorvirksomhet konsernet leid tillegg;;;
914466016;BGO ELEKTRO AS;11;www.bgoelektro.no;Utføre elektriske installasjoner i bolig, forretningsbygg og industribygg. Samt ha service og installasjon av storkjøkkenutstyr.;specific;bolig forretningsbygg industribygg storkjøkkenutstyr utføre;installation, automation/industrial;;
993517534;BI ELEKTRO AS;65;;Drive elektrisk installasjonsvirksomhet og handel, samt hva dermed står i forbindelse, eventuelt ved aksje- eller andelstegning å delta i andre virksomheter.;specific;aksje- andelstegning delta eventuelt installasjonsvirksomhet;installation, trade/retail;;
933692817;BILLKVAM & FAGERHAUG AS;40;;Å drirve elektroinstallasjon, handel, agentur og hva som dermed står i forbindelse.;generic;agentur drirve;installation, trade/retail;;
997862198;BINDAL ELEKTRO AS;5;www.bindalelektro.no;Elektrisk arbeid. Salg av elektroartikler/ verktøy, installasjonsutstyr. Vaktmestertjenester;specific;arbeid elektroartikler installasjonsutstyr vaktmestertjenester verktøy;installation;;
958380976;BIRKELAND ELEKTRO AS;8;;Handel og håndverk innenfor faget elektriske installasjoner.;generic;faget håndverk;installation, trade/retail;;
997924487;BISMO ELEKTRO AS;10;;Elektroinstallasjon. Rådgivning, elektro og andre tekniske funksjoner. Kurs og undervisning. Service for næringsliv og privatmarked. Kontrollvirksomhet, sikkerhet og elektro. Entreprenørvirksomhet, elektro og tekniske funksjoner.;specific;entreprenørvirksomhet funksjoner kontrollvirksomhet kurs næringsliv privatmarked sikkerhet tekniske undervisning;installation, security/telecom;;
992179996;BJELLAND ELEKTRO AS;26;;Salg, service og installasjon av elektriske anlegg.;boilerplate;;installation;;
991791876;BJØRBEKK ELEKTRO AS;9;;Konsulenttjenester og rådgivning innen elektro og alt som herved står i forbindelse, eventuelt gjennom deltagelse i andre selskaper.;specific;deltagelse eventuelt gjennom selskaper;;;
985440964;BJØRN TORES ELEKTRO AS;10;bta.no;Selskapet skal drive med nyinstallasjon, rehabilitering og industri installasjon innen elektro-installasjon, tele, data, lydsystemer, salg av el-artikler og konsulentvriksomhet.;specific;data el-artikler elektro-installasjon industri konsulentvriksomhet lydsystemer nyinstallasjon rehabilitering tele;installation, automation/industrial, security/telecom;;
954381234;BJØRNAR LIND AS;16;;Elektrisk installasjon, samt vedlikehold av elektrisk utstyr samt å drive handel med elektriske artikler. Videre skal selskapet ved andelstegning eller på annen måte kunne delta i annet foretagende med samme eller lignende formål.;specific;andelstegning artikler delta foretagende kunne måte utstyr videre;installation, trade/retail;;
925323276;BLU ELECTRO AS;217;;Leveranse av komplekse elektro og automasjonssystemer samt servicetjenester (utleie av personell) innen elektro og automasjon. Komplekse elektro og automasjonssystemer leveres hovedsakelig innenfor olje & gass, logistikk, infrastruktur og vann&avløp. Servicetjenester (utleie av fagpersonell) skjer hovedsakelig til olje & gass industrien.;specific;automasjon automasjonssystemer avløp fagpersonell gass industrien infrastruktur komplekse leveres logistikk olje personell servicetjenester skjer vann;automation/industrial;;
918024883;BLUETEC AS;41;;Elektrikertjenester.;generic;elektrikertjenester;;;
921336640;BLYSTAD ELEKTRO AS;7;;Alt innen lavspent og høyspent installasjonsarbeid, herunder prosjektering, installasjon og detaljsalg. Også øvrig detaljhandel av produkter og tjenester som naturlig faller sammen med dette. Herunder også å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender. Rådgivende ingeniør- og konsulentvirksomhet og annet som naturlig faller sammen med dette.;specific;delta detaljhandel detaljsalg faller foretagender gjøre høyspent ingeniør- interessert lavspent måte prosjektering rådgivende seg selskaper øvrig;installation;;
915719546;BLÅHØ ELEKTRO AS;5;www.blåhøelektro.no;Elektrisk installasjonsarbeid samt installasjoner innen kjøl, frys og ventilasjon.;specific;frys kjøl ventilasjon;installation;;
991230807;BLÅSMO ELEKTRO AS;6;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
914366240;BMO ELEKTRO AS;154;;Elektrisk installasjon.;boilerplate;;installation;;
935031370;BODIN ELEKTRISKE AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
915894259;BODØ ELEKTRISKE AS;7;www.boel.no;Elektroentreprenører, bygningshåndverkere.;generic;bygningshåndverkere elektroentreprenører;;;
996446972;BOLIGELEKTRIKEREN AS;104;www.elektris.no;Elektrotjenester og salg av elektromateriell til boliger og tilhørende produkter og tjenester.;specific;boliger elektromateriell elektrotjenester tilhørende;;;
987871040;BORG SVAKSTRØM AS;18;www.borgsvakstrom.no;Produksjon, montering og handelsvirksomhet, innen svakstrømsteknik, delta i andre selskaper med lignende virksomhet, samt kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretagender.;specific;delta foretagender gjøre handelsvirksomhet interessert montering måte seg selskaper svakstrømsteknik;security/telecom;;
927088878;BORGE ELEKTRO AS;6;;Elektro- og svakstrømsinstallasjon og alt som naturlig faller inn under dette.;specific;elektro- faller inn svakstrømsinstallasjon;security/telecom;;
951136662;BORGE INSTALLASJON AS;46;;Autrisert installatør;generic;autrisert installatør;;;
977539560;BORGESKOGEN ELEKTRO AS;9;;Elektrisk installasjon av enhver art og hva dermed står i forbindelse. Herunder deltagelse i andre selskaper og virksomheter som har naturlig tilknytning til dette.;specific;art enhver har;installation;;
927154676;BOTN ELEKTRO AS;20;;Drive elektrisk installasjonsarbeid, herunder det som står i naturlig tilknytning.;boilerplate;;installation;;
922250421;BOVG ELEKTRO AS;15;;Elektroinstallasjon, rådgivning og el-takst. Selskapet skal drive med kjøp og salg av varer, samt deltakelse i andre selskaper;specific;deltakelse el-takst selskaper varer;installation;;
933695069;BOVITECH AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
895382752;BP ENERGI AS;6;www.bpenergi.no;Elektroarbeid.;generic;elektroarbeid;;;
925827215;BRA ELEKTRO AS;100;;Elektrisk installasjonsarbeid. Produksjon av elektriske fordelings- og kontrolltavler og panel. Bygging av anlegg for elektrisitet og telekommunikasjon. Produksjon av maskiner og utstyr. Produksjon av annet elektrisk utstyr.;specific;bygging elektrisitet fordelings- kontrolltavler maskiner panel teleko unikasjon utstyr;installation, security/telecom;;
922852138;BRACOM AS;38;;Rådgivning, vedlikehold og utbygging av infrastruktur mot telekommunikasjonsbransjen.;specific;infrastruktur teleko unikasjonsbransjen utbygging;security/telecom;;
923412964;BRANNTEK AS;8;www.branntek.no;Service og vedlikehold av brannalarm og alarmanlegg. Adgangskontroll og kameraovervåkning.;specific;adgangskontroll alarmanlegg brannalarm kameraovervåkning;security/telecom;;
917503788;BRASTAD-ELEKTRO AS;7;;Installasjonsvirksomhet innen elektro og annet teknisk utstyr, samt salg av artikler som her står i forbindelse, dessuten interessere seg i andre selskaper med økonomisk formål.;specific;artikler dessuten her installasjonsvirksomhet interessere seg selskaper teknisk utstyr økonomisk;installation;;
998489520;BRATSETH AS;34;www.bratseth.as;Tekniske installasjoner innen elektro, blikk og ventilasjonsarbeider. Salg av installasjonsmateriell innenfor elektro, blikk og ventilasjon.;specific;blikk installasjonsmateriell tekniske ventilasjon ventilasjonsarbeider;installation;;
994639919;BRATSETH ENERGY AS;88;www.bratseth.as;Elektroentreprenør og elektrokontrollør. Investering i relaterte virksomheter og eiendom. Utleie av personell.;generic;elektrokontrollør personell;;;
987989858;BRATTØY ELEKTRISKE AS;5;;Elektro innstalatør.;generic;innstalatør;;;
987582561;BRAVIDA NORGE AS;3384;www.bravida.no;Svakstrøm- og sterkstrøminstallasjonsvirksomhet, ventilasjon, VVS, prosjektering og dertil hørende virksomhet, herunder å eie og forvalte andeler i selskaper som driver virksomhet med vesentlig likeartet formål.;specific;dertil eie forvalte hørende likeartet prosjektering selskaper sterkstrøminstallasjonsvirksomhet svakstrøm- ventilasjon vesentlig vvs;security/telecom;;
922189838;BREVIK ELEKTRO AS;10;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
989532456;BRO-ELEKTRO AS;5;www.broelektro.no;Elektrisk installasjonsvirksomhet og det som naturlig hører inn under dette. I tillegg skal det være anledning til kjøp/salg av fast eiendom, aksjer og andre verdipapirer.;specific;anledning fast inn installasjonsvirksomhet tillegg verdipapirer være;installation;;
911814889;BRUMUNDDAL ELEKTRO AS;18;www.brelektro.no;Kjøp, salg og montering av elektriske produkter og tjenester. Utleie av maskiner og utstyr.;specific;maskiner montering utstyr;;;
986397582;BRYNE ELEKTRISKE AS;34;;Produksjon-, entreprenør-, håndverk og handelsvirksomhet.;specific;entreprenør- handelsvirksomhet håndverk produksjon-;;;
935900557;BRØDR HELGESENS EFTF AS;40;;Elektrisk installasjon, handel og det som dermed er forbundet, herunder delta i andre selskaper, samt eie og drive fast eiendom.;specific;delta eie fast forbundet selskaper;installation, trade/retail;;
986973397;BRØDRENE JOHNSEN ELEKTROSERVICE AS;11;www.trikkeren.no;Installasjon og reparasjon av elektriske komponenter og alt som er dertil nærliggende.;specific;dertil komponenter nærliggende reparasjon;installation;;
980429067;BRØDRENE KOLSTAD INSTALLASJON AS;16;;Elektrisk installasjon.;boilerplate;;installation;;
874384372;BRØDRENE MELBY AS;14;;Elektrisk installasjon, service på elektriske anlegg og all den forretningsvirksomhet som hører der til. Selskapet kan også delta med eier- interesser i andre selskaper.;specific;delta der eier- forretningsvirksomhet interesser selskaper;installation;;
998415535;BRØNNØYSUND ELEKTRISKE AS;22;www.br-el.no;Elektroinstallasjon.;boilerplate;;installation;;
919508876;BUSKERUD ELEKTRO AS;23;;Elektrisk installasjonsarbeid og prosjektering, og alt som står i naturlig sammenheng med dette.;generic;enheng prosjektering;installation;;
944978682;BUVIK ELEKTRO AS;54;;Virksomhet som elektroentreprenør og alt som har tilknytning til dette, samt investering i i andre selskaper.;generic;har selskaper;;;
928251985;BYE BERG ELEKTRO AS;18;www.byebergelektro.no;Elektromontørvirksomhet;generic;elektromontørvirksomhet;;;
987352418;BYGDE ELEKTRIKEREN AS;10;;Salg av elinstallasjonstjenester.;generic;elinstallasjonstjenester;;;
993449563;BYGG & BOLIGSIKRING AS;10;;Kjøp og salg av alarmutstyr, låser og beslag og andre lignende varer samt håndverkstjenester, herunder montasje av alarmer og låseutstyr og andre tjenester innenfor tømrer-, maler- og murerarbeid og lignende virksomhet. Selskapet vil også ta del i annen lignende virksomhet samt eie, leie, kjøp og salg av eiendom og verdipapirer.;specific;alarmer alarmutstyr beslag del eie håndverkstjenester leie låser låseutstyr maler- montasje murerarbeid tømrer- varer verdipapirer;security/telecom;;
960467302;BÆRUM EL TEK AS;6;;Drive elektrisk installasjon, handel, agentur og annen virksomhet som står i forbindelse med dette.;generic;agentur;installation, trade/retail;;
964164355;BÆRUM ELEKTRISKE AS;8;;Handel, produksjon og tjenesteyting.;boilerplate;;trade/retail;;
980395081;BÆRUM ELEKTROPARTNER AS;5;www.bepas.no;Elektrisk installasjon av sterkstrøm og svakstrømsanlegg. Salg av elektrisk materiell og utstyr, samt relaterte produkter. Konsulentoppdrag innen relaterte områder.;specific;konsulentoppdrag materiell områder sterkstrøm svakstrømsanlegg utstyr;installation, security/telecom, trade/retail;;
984971109;BØ INSTALLASJON AS;31;;Elektroinstallasjon og handel.;boilerplate;;installation, trade/retail;;
920528767;BØEN ELEKTRO AS;8;;Elektro installasjon. Kjøp for videresalg innenfor elektro. Drift og vedlikehold av eiendommer. Kjøp, salg og utleie av fast eiendom og fritidsbolig. Rehabilitering/oppussing av bygg og eiendom.;specific;bygg eiendo fast fritidsbolig oppussing rehabilitering videresalg;installation;;
